//															
// File: C:\Users\OpenTrack\Desktop\RER3\CS1 Network\NetworkTimetable0727_Weekend.txt															
//															
// Produced by OpenTrack: Fri Jul 28 14:43:58 2023															
// Timetable (Import/Export)															
// Type    : OT_Text															
// Desc.   : OT_tt_ie															
// x-Legend: none															
// y-Legend: none															
//															
// Timetable Entries:															
// courseID 	intervalCourseID 	timeToIntervalReference 	stationIndex 	stationSign 	trackName 	arrTimeDayOffset 	arrTime 	depTimeDayOffset 	depTime 	useDepTime 	dwell 	stopAtStation 	meanDelay 	Distribution 	deltaMass
//															
1103.2	1101	1800	5	Mimico Station		1	7:13:42	1	7:14:42	1	60	1	0		0
1103.2	1101	1800	6	Kipling Avenue		1	HH:MM:SS	1	7:17:48	1	0	0	0		0
1103.2	1101	1800	7	Laburnham Park Junction		1	HH:MM:SS	1	7:18:12	1	0	0	0		0
1103.2	1101	1800	8	Laburnham Park Junction West		1	HH:MM:SS	1	7:18:18	1	0	0	0		0
1103.2	1101	1800	9	Long Branch Station		1	7:20:00	1	7:21:00	1	60	1	0		0
1103.2	1101	1800	10	Port Credit Station		1	7:26:00	1	7:27:00	1	60	1	0		0
1103.2	1101	1800	11	Renshaw Ct		1	HH:MM:SS	1	7:28:48	1	0	0	0		0
1103.2	1101	1800	12	Clarkson Station		1	7:33:06	1	7:34:06	1	60	1	0		0
1103.2	1101	1800	13	Clarkson Park		1	HH:MM:SS	1	7:36:12	1	0	0	0		0
1103.2	1101	1800	14	Clearview Loop		1	HH:MM:SS	1	7:37:06	1	0	0	0		0
1103.2	1101	1800	15	Charnwood Co		1	HH:MM:SS	1	7:37:48	1	0	0	0		0
1103.2	1101	1800	16	Oakville Chartwell Road		1	HH:MM:SS	1	7:39:36	1	0	0	0		0
1103.2	1101	1800	17	Oakville Station		1	7:40:54	1	HH:MM:SS	1	0	1	0		0
1104.2	1100	3600	0	Oakville Station		1	HH:MM:SS	1	6:20:54	1	0	1	0		0
1104.2	1100	3600	1	Oakville Chartwell Road		1	HH:MM:SS	1	6:23:00	1	0	0	0		0
1104.2	1100	3600	2	Charnwood Co		1	HH:MM:SS	1	6:25:06	1	0	0	0		0
1104.2	1100	3600	3	Clearview Loop		1	HH:MM:SS	1	6:25:42	1	0	0	0		0
1104.2	1100	3600	4	Clarkson Park		1	HH:MM:SS	1	6:26:18	1	0	0	0		0
1104.2	1100	3600	5	Clarkson Station		1	6:27:24	1	6:28:24	1	60	1	0		0
1104.2	1100	3600	6	Renshaw Ct		1	HH:MM:SS	1	6:32:48	1	0	0	0		0
1104.2	1100	3600	7	Port Credit Station		1	6:33:54	1	6:34:54	1	60	1	0		0
1104.2	1100	3600	8	Long Branch Station		1	6:40:12	1	6:41:12	1	60	1	0		0
1104.2	1100	3600	9	Laburnham Park Junction West		1	HH:MM:SS	1	6:44:00	1	0	0	0		0
1104.2	1100	3600	10	Laburnham Park Junction		1	HH:MM:SS	1	6:44:12	1	0	0	0		0
1104.2	1100	3600	11	Kipling Avenue		1	HH:MM:SS	1	6:44:36	1	0	0	0		0
1104.2	1100	3600	12	Mimico Station		1	6:46:42	1	6:47:42	1	60	1	0		0
1104.2	1100	3600	13	Park Lawn Station		1	HH:MM:SS	1	6:49:42	1	0	0	0		0
1104.2	1100	3600	14	Exhibition Station		1	6:53:48	1	6:54:48	1	60	1	0		0
1104.2	1100	3600	15	Strachan Avenue		1	HH:MM:SS	1	6:56:18	1	0	0	0		0
1104.2	1100	3600	16	Bathurst St. Interlocking		1	HH:MM:SS	1	6:57:06	1	0	0	0		0
1104.2	1100	3600	17	Union Station		1	7:00:54	1	HH:MM:SS	1	0	1	0		0
1105.2	1101	3600	0	Union Station		1	HH:MM:SS	1	7:28:42	1	0	1	0		0
1105.2	1101	3600	1	Bathurst St. Interlocking		1	HH:MM:SS	1	7:33:54	1	0	0	0		0
1105.2	1101	3600	2	Strachan Avenue		1	HH:MM:SS	1	7:35:18	1	0	0	0		0
1105.2	1101	3600	3	Exhibition Station		1	7:36:24	1	7:37:24	1	60	1	0		0
1105.2	1101	3600	4	Park Lawn Station		1	HH:MM:SS	1	7:42:24	1	0	0	0		0
1105.2	1101	3600	5	Mimico Station		1	7:43:42	1	7:44:42	1	60	1	0		0
1105.2	1101	3600	6	Kipling Avenue		1	HH:MM:SS	1	7:47:48	1	0	0	0		0
1105.2	1101	3600	7	Laburnham Park Junction		1	HH:MM:SS	1	7:48:12	1	0	0	0		0
1105.2	1101	3600	8	Laburnham Park Junction West		1	HH:MM:SS	1	7:48:18	1	0	0	0		0
1105.2	1101	3600	9	Long Branch Station		1	7:50:00	1	7:51:00	1	60	1	0		0
1105.2	1101	3600	10	Port Credit Station		1	7:56:00	1	7:57:00	1	60	1	0		0
1105.2	1101	3600	11	Renshaw Ct		1	HH:MM:SS	1	7:58:48	1	0	0	0		0
1105.2	1101	3600	12	Clarkson Station		1	8:03:06	1	8:04:06	1	60	1	0		0
1105.2	1101	3600	13	Clarkson Park		1	HH:MM:SS	1	8:06:12	1	0	0	0		0
1105.2	1101	3600	14	Clearview Loop		1	HH:MM:SS	1	8:07:06	1	0	0	0		0
1105.2	1101	3600	15	Charnwood Co		1	HH:MM:SS	1	8:07:48	1	0	0	0		0
1105.2	1101	3600	16	Oakville Chartwell Road		1	HH:MM:SS	1	8:09:36	1	0	0	0		0
1105.2	1101	3600	17	Oakville Station		1	8:10:54	1	HH:MM:SS	1	0	1	0		0
1106.2	1100	5400	0	Oakville Station		1	HH:MM:SS	1	6:50:54	1	0	1	0		0
1106.2	1100	5400	1	Oakville Chartwell Road		1	HH:MM:SS	1	6:53:00	1	0	0	0		0
1106.2	1100	5400	2	Charnwood Co		1	HH:MM:SS	1	6:55:06	1	0	0	0		0
1106.2	1100	5400	3	Clearview Loop		1	HH:MM:SS	1	6:55:42	1	0	0	0		0
1106.2	1100	5400	4	Clarkson Park		1	HH:MM:SS	1	6:56:18	1	0	0	0		0
1106.2	1100	5400	5	Clarkson Station		1	6:57:24	1	6:58:24	1	60	1	0		0
1106.2	1100	5400	6	Renshaw Ct		1	HH:MM:SS	1	7:02:48	1	0	0	0		0
1106.2	1100	5400	7	Port Credit Station		1	7:03:54	1	7:04:54	1	60	1	0		0
1106.2	1100	5400	8	Long Branch Station		1	7:10:12	1	7:11:12	1	60	1	0		0
1106.2	1100	5400	9	Laburnham Park Junction West		1	HH:MM:SS	1	7:14:00	1	0	0	0		0
1106.2	1100	5400	10	Laburnham Park Junction		1	HH:MM:SS	1	7:14:12	1	0	0	0		0
1106.2	1100	5400	11	Kipling Avenue		1	HH:MM:SS	1	7:14:36	1	0	0	0		0
1106.2	1100	5400	12	Mimico Station		1	7:16:42	1	7:17:42	1	60	1	0		0
1106.2	1100	5400	13	Park Lawn Station		1	HH:MM:SS	1	7:19:42	1	0	0	0		0
1106.2	1100	5400	14	Exhibition Station		1	7:23:48	1	7:24:48	1	60	1	0		0
1106.2	1100	5400	15	Strachan Avenue		1	HH:MM:SS	1	7:26:18	1	0	0	0		0
1106.2	1100	5400	16	Bathurst St. Interlocking		1	HH:MM:SS	1	7:27:06	1	0	0	0		0
1106.2	1100	5400	17	Union Station		1	7:30:54	1	HH:MM:SS	1	0	1	0		0
1107.2	1101	5400	0	Union Station		1	HH:MM:SS	1	7:58:42	1	0	1	0		0
1107.2	1101	5400	1	Bathurst St. Interlocking		1	HH:MM:SS	1	8:03:54	1	0	0	0		0
1107.2	1101	5400	2	Strachan Avenue		1	HH:MM:SS	1	8:05:18	1	0	0	0		0
1107.2	1101	5400	3	Exhibition Station		1	8:06:24	1	8:07:24	1	60	1	0		0
1107.2	1101	5400	4	Park Lawn Station		1	HH:MM:SS	1	8:12:24	1	0	0	0		0
1107.2	1101	5400	5	Mimico Station		1	8:13:42	1	8:14:42	1	60	1	0		0
1107.2	1101	5400	6	Kipling Avenue		1	HH:MM:SS	1	8:17:48	1	0	0	0		0
1107.2	1101	5400	7	Laburnham Park Junction		1	HH:MM:SS	1	8:18:12	1	0	0	0		0
1107.2	1101	5400	8	Laburnham Park Junction West		1	HH:MM:SS	1	8:18:18	1	0	0	0		0
1107.2	1101	5400	9	Long Branch Station		1	8:20:00	1	8:21:00	1	60	1	0		0
1107.2	1101	5400	10	Port Credit Station		1	8:26:00	1	8:27:00	1	60	1	0		0
1107.2	1101	5400	11	Renshaw Ct		1	HH:MM:SS	1	8:28:48	1	0	0	0		0
1107.2	1101	5400	12	Clarkson Station		1	8:33:06	1	8:34:06	1	60	1	0		0
1107.2	1101	5400	13	Clarkson Park		1	HH:MM:SS	1	8:36:12	1	0	0	0		0
1107.2	1101	5400	14	Clearview Loop		1	HH:MM:SS	1	8:37:06	1	0	0	0		0
1107.2	1101	5400	15	Charnwood Co		1	HH:MM:SS	1	8:37:48	1	0	0	0		0
1107.2	1101	5400	16	Oakville Chartwell Road		1	HH:MM:SS	1	8:39:36	1	0	0	0		0
1107.2	1101	5400	17	Oakville Station		1	8:40:54	1	HH:MM:SS	1	0	1	0		0
1108.2	1100	7200	0	Oakville Station		1	HH:MM:SS	1	7:20:54	1	0	1	0		0
1108.2	1100	7200	1	Oakville Chartwell Road		1	HH:MM:SS	1	7:23:00	1	0	0	0		0
1108.2	1100	7200	2	Charnwood Co		1	HH:MM:SS	1	7:25:06	1	0	0	0		0
1108.2	1100	7200	3	Clearview Loop		1	HH:MM:SS	1	7:25:42	1	0	0	0		0
1108.2	1100	7200	4	Clarkson Park		1	HH:MM:SS	1	7:26:18	1	0	0	0		0
1108.2	1100	7200	5	Clarkson Station		1	7:27:24	1	7:28:24	1	60	1	0		0
1108.2	1100	7200	6	Renshaw Ct		1	HH:MM:SS	1	7:32:48	1	0	0	0		0
1108.2	1100	7200	7	Port Credit Station		1	7:33:54	1	7:34:54	1	60	1	0		0
1108.2	1100	7200	8	Long Branch Station		1	7:40:12	1	7:41:12	1	60	1	0		0
1108.2	1100	7200	9	Laburnham Park Junction West		1	HH:MM:SS	1	7:44:00	1	0	0	0		0
1108.2	1100	7200	10	Laburnham Park Junction		1	HH:MM:SS	1	7:44:12	1	0	0	0		0
1108.2	1100	7200	11	Kipling Avenue		1	HH:MM:SS	1	7:44:36	1	0	0	0		0
1108.2	1100	7200	12	Mimico Station		1	7:46:42	1	7:47:42	1	60	1	0		0
1108.2	1100	7200	13	Park Lawn Station		1	HH:MM:SS	1	7:49:42	1	0	0	0		0
1108.2	1100	7200	14	Exhibition Station		1	7:53:48	1	7:54:48	1	60	1	0		0
1108.2	1100	7200	15	Strachan Avenue		1	HH:MM:SS	1	7:56:18	1	0	0	0		0
1108.2	1100	7200	16	Bathurst St. Interlocking		1	HH:MM:SS	1	7:57:06	1	0	0	0		0
1108.2	1100	7200	17	Union Station		1	8:00:54	1	HH:MM:SS	1	0	1	0		0
1109.2	1101	7200	0	Union Station		1	HH:MM:SS	1	8:28:42	1	0	1	0		0
1109.2	1101	7200	1	Bathurst St. Interlocking		1	HH:MM:SS	1	8:33:54	1	0	0	0		0
1109.2	1101	7200	2	Strachan Avenue		1	HH:MM:SS	1	8:35:18	1	0	0	0		0
1109.2	1101	7200	3	Exhibition Station		1	8:36:24	1	8:37:24	1	60	1	0		0
1109.2	1101	7200	4	Park Lawn Station		1	HH:MM:SS	1	8:42:24	1	0	0	0		0
